"date","dpi","dpsi","bird_ID","band_number","swab_id","mass","l_eye_score","r_eye_score","scorer","swab","swabber","plasma","tears","tears_vol_l","tears_vol_r","rbcs","smear","experiment_notes","capture_date","population","capture_location","experiment_location","antimalarials","primary_treatment","primary_dose","primary_inoc_date","secondary_treatment","secondary_dose","secondary_inoc_date","recovered_prior_sec","elisa_date","od_mean","room","stack","cage","sex","mass_cap","vital_notes","qpcr_plate","qpcr_date","well","cq_value","quantity","quantity1","log10_quantity1","extraction_plate","extraction_date","cq8","cq7","cq6","cq5","cq4","cq3","cq2","cq1","qpcr_neg_cntrls","slope","efficiency","r2","yinter","error","ELISA.Run.Date","elisa_od","elisa_cv","MG.....OD.0.0621.","ELISA.notes","tes","threshold_cutoff","seropos_cutoff","pathology_cutoff","quantity_clean","day_inf","inf","inf_pri","inf_sec"
20211123,35,"-7","35_2526","2526","na","na",0,0,"dmh","n","na","n","n","na","na","na","na","R eye not quite scoreable",20210809,"va","neg","vt","n","High",30000,20211019,1,30,20211130,"y","20210924","0.042","f","5","3","Male",19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2526","2526","2526 PID 41","19.2",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210809,"va","neg","vt","n","High",30000,20211019,1,30,20211130,"y","20210924","0.042","f","5","3","Male",19.9,NA,6,20220404,"G7","35.51240606",3.560764058,4.560764058,0.659037605,4,20220126,"9.224596807",11.53930901,14.73461186,"18.88393093","na","25.20403948",28.9560212,"na","neg",-3.35,98.86,0.996,37.36,"0.05","7.27.23",0.056,2.548,"-","",0,50,0.061,0,3.560764058,0,1,1,0
20211204,46,"4","46_2526","2526","2526 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","neg","vt","n","High",30000,20211019,1,30,20211130,"y","20210924","0.042","f","5","3","Male",19.9,NA,10,20220412,"H9","36.1603185",3.65030405,4.65030405,0.667481349,7,20220296,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,3.65030405,0,1,1,0
20211207,49,"7","49_2526","2526","2526 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","neg","vt","n","High",30000,20211019,1,30,20211130,"y","20210924","0.042","f","5","3","Male",19.9,NA,12,20220412,"A8","34.06721549",15.34188115,16.34188115,1.213302048,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02",NA,NA,NA,NA,NA,0,50,0.061,0,15.34188115,0,1,1,0
20211214,56,"14","56_2526","2526","2526 SID 14","19.1",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210809,"va","neg","vt","n","High",30000,20211019,1,30,20211130,"y","20210924","0.042","f","5","3","Male",19.9,NA,14,20220414,"B8","36.66625881",1.455433563,2.455433563,0.390128188,10,20220209,"8.902841528",11.40514415,14.66821008,"17.91215959","22.30928992","25.27546141",28.50220874,"na","neg",-3.364,98.291,0.996,37.215,"0.047","8.2.23",0.051,8.9,"-","",0,50,0.061,0,1.455433563,0,1,1,0
20211221,63,"21","63_2526","2526","2526 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","neg","vt","n","High",30000,20211019,1,30,20211130,"y","20210924","0.042","f","5","3","Male",19.9,NA,15,20220414,"G12","Undetermined",0,1,0,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211011,-8,"-50","-8_2527","2527","2527 PID -8","20.5",NA,NA,"na","y","dmh","y","n","na","na","n","y",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,2,20220401,"G9","Undetermined",0,1,0,2,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063","1.22.24",0.044,0.97,"-","",0,50,0.061,0,0,0,0,0,0
20211026,7,"-35","7_2527","2527","2527 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,10,20220412,"H4","Undetermined",0,1,0,7,20220291,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211102,14,"-28","14_2527","2527","na","21.5",0,0,"dmh","n","na","y","n","na","na","n","y",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.044,3.35,"-","",0,50,0.061,0,0,0,0,0,0
20211109,21,"-21","21_2527","2527","na","22",0,0,"dmh","n","na","n","y","1","2","na","na",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211116,28,"-14","28_2527","2527","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211123,35,"-7","35_2527","2527","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211129,41,"-1","41_2527","2527","2527 PID 41","21.3",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,5,20220404,"B5","Undetermined",0,1,0,4,20220126,"8.921",11.05,14.391,"18.575","na","25.11",29.042,"na","neg",-3.426,95.822,0.996,37.559,"0.058","7.27.23",0.043,1.664,"-","",0,50,0.061,0,0,0,0,0,0
20211204,46,"4","46_2527","2527","2527 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,11,20220412,"C6","Undetermined",0,1,0,8,20220204,"na",11.86143101,15.1936193,"na","22.22321452","25.68560426",28.8887188,"32.02938467","neg",-3.389,97.283,0.999,37.624,"0.028",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211207,49,"7","49_2527","2527","2527 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,6,20220404,"E10","Undetermined",0,1,0,5,20220128,"9.224596807",11.53930901,14.73461186,"18.88393093","na","25.20403948",28.9560212,"na","neg",-3.35,98.86,0.996,37.36,"0.05",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211214,56,"14","56_2527","2527","2527 SID 14","21.3",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,13,20220412,"C4","Undetermined",0,1,0,9,20220209,"na",11.72578204,15.01386033,"na","22.35951247","na",29.1356697,"32.50885701","neg",-3.484,93.641,1,38.129,"0.02","8.2.23",0.045,6.2,"-","",0,50,0.061,0,0,0,0,0,0
20211221,63,"21","63_2527","2527","2527 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","neg","vt","n","Low",750,20211019,0,0,20211130,"y","20210922","0.043","f","4","1","Male",21.5,NA,16,20220414,"E5","Undetermined",0,1,0,11,20220211,"9.313324593",12.0047658,15.02507223,"18.2874533","21.45327907","na",29.39667,"na","neg",-3.36,99.438,0.994,37.324,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211011,-8,"-50","-8_2530","2530","2530 PID -8","20.9",NA,NA,"na","y","dmh","y","n","na","na","n","n",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",3,20220401,"H7","Undetermined",0,1,0,2,20211208,"9.479825452",11.48732104,15.0677324,"18.94896454","na","25.36530625",29.01730143,"na","neg",-3.37,99.397,0.996,37.422,"0.052","6.30.22",0.044,0.48,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2530","2530","2530 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",10,20220412,"G7","21.77184393",50927.50903,50928.50903,4.706960962,7,20220282,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,50927.50903,1,1,1,0
20211102,14,"-28","14_2530","2530","na","19.9",0.5,0,"dmh","n","na","y","n","na","na","n","n",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.077,9.17,"+","",0.5,50,0.061,0,0,0,1,1,0
20211109,21,"-21","21_2530","2530","na","19.9",0,0,"dmh","n","na","n","y","7","7","na","na",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211116,28,"-14","28_2530","2530","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211123,35,"-7","35_2530","2530","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2530","2530","2530 PID 41","18.9",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",4,20220404,"H6","35.82923752",2.540337257,3.540337257,0.549044635,3,20220126,"9.023035844",11.11909956,14.37866456,"18.5554148","na","25.02698387",28.74760898,"na","neg",-3.37,98.046,0.996,37.194,"0.057","7.27.23",0.046,1.979,"-","",0,50,0.061,0,2.540337257,0,1,1,0
20211204,46,"4","46_2530","2530","2530 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",8,20220411,"B8","37.88101783",0.744064676,1.744064676,0.241562586,6,20220128,"na",12.56955573,15.66132993,"18.77090311","22.28211321","25.95696434",28.97839776,"32.08408772","neg",-3.299,100.978,0.999,37.458,"0.026",NA,NA,NA,NA,NA,0,50,0.061,0,0.744064676,0,1,1,0
20211207,49,"7","49_2530","2530","2530 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",11,20220412,"H8","36.29587454",2.465228242,3.465228242,0.539731845,8,20220204,"na",11.86143101,15.1936193,"na","22.22321452","25.68560426",28.8887188,"32.02938467","neg",-3.389,97.283,0.999,37.624,"0.028",NA,NA,NA,NA,NA,0,50,0.061,0,2.465228242,0,1,1,0
20211214,56,"14","56_2530","2530","2530 SID 14","19.4",0,0,"dmh","y","dmh","y","n","na","na","y","n","Tube was used already",20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",14,20220414,"E7","34.26324318",7.540673952,8.540673952,0.931492143,10,20220209,"8.902841528",11.40514415,14.66821008,"17.91215959","22.30928992","25.27546141",28.50220874,"na","neg",-3.364,98.291,0.996,37.215,"0.047","8.2.23",0.044,0.32,"-","",0,50,0.061,0,7.540673952,0,1,1,0
20211221,63,"21","63_2530","2530","2530 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210809,"va","ivt","vt","n","High",30000,20211019,1,30,20211130,"y","20210922","0.042","e","3","2","Male",20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",15,20220414,"A6","36.50835593",1.834299807,2.834299807,0.452445787,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,1.834299807,0,1,1,0
20211011,-8,"-50","-8_2533","2533","2533 PID -8","22.5",NA,NA,"na","y","dmh","y","n","na","na","n","y","Left eye droopy",20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,2,20220401,"D9","Undetermined",0,1,0,2,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063","6.30.22",0.046,3.09,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2533","2533","2533 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,10,20220412,"F5","25.14991493",5418.681357,5419.681357,3.733973754,7,20220268,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,5418.681357,1,1,1,0
20211102,14,"-28","14_2533","2533","na","20.1",1.5,1.5,"dmh","n","na","y","n","na","na","n","y",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.08,5.45,"+","",3,50,0.061,0,0,0,1,1,0
20211109,21,"-21","21_2533","2533","na","20.8",0.5,0.5,"dmh","n","na","n","y","6","7","na","na",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,0.061,0,0,0,1,1,0
20211116,28,"-14","28_2533","2533","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211123,35,"-7","35_2533","2533","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2533","2533","2533 PID 41","20.6",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,6,20220404,"G5","35.6435724",3.253742808,4.253742808,0.628771228,4,20220126,"9.224596807",11.53930901,14.73461186,"18.88393093","na","25.20403948",28.9560212,"na","neg",-3.35,98.86,0.996,37.36,"0.05","7.27.23",0.049,0.576,"-","",0,50,0.061,0,3.253742808,0,1,1,0
20211204,46,"4","46_2533","2533","2533 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,11,20220412,"F6","34.66804639",7.450964028,8.450964028,0.926906253,8,20220204,"na",11.86143101,15.1936193,"na","22.22321452","25.68560426",28.8887188,"32.02938467","neg",-3.389,97.283,0.999,37.624,"0.028",NA,NA,NA,NA,NA,0,50,0.061,0,7.450964028,0,1,1,0
20211207,49,"7","49_2533","2533","2533 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,11,20220412,"D10","Undetermined",0,1,0,8,20220204,"na",11.86143101,15.1936193,"na","22.22321452","25.68560426",28.8887188,"32.02938467","neg",-3.389,97.283,0.999,37.624,"0.028",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211214,56,"14","56_2533","2533","2533 SID 14","21",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,12,20220412,"A11","Undetermined",0,1,0,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02","8.2.23",0.048,6,"-","",0,50,0.061,0,0,0,1,1,0
20211221,63,"21","63_2533","2533","2533 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.042","f","3","1","Female",20.5,NA,15,20220414,"B5","Undetermined",0,1,0,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211011,-8,"-50","-8_2535","2535","2535 PID -8","21.3",NA,NA,"na","y","dmh","y","n","na","na","n","n",NA,20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,2,20220401,"E9","Undetermined",0,1,0,2,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063","1.22.24",0.043,0.65,"-","",0,50,0.061,0,0,0,0,0,0
20211026,7,"-35","7_2535","2535","2535 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na","R eye getting close, not scoreable yet",20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,10,20220412,"H5","Undetermined",0,1,0,7,20220292,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211102,14,"-28","14_2535","2535","na","20.9",0,0,"dmh","n","na","y","n","na","na","n","n",NA,20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.043,0.49,"-","",0,50,0.061,0,0,0,0,0,0
20211109,21,"-21","21_2535","2535","na","21",0,0,"dmh","n","na","n","y","2","1","na","na","R eye not scoreable",20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211116,28,"-14","28_2535","2535","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211123,35,"-7","35_2535","2535","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211129,41,"-1","41_2535","2535","2535 PID 41","20.5",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,3,20220401,"G11","Undetermined",0,1,0,3,20220126,"9.479825452",11.48732104,15.0677324,"18.94896454","na","25.36530625",29.01730143,"na","neg",-3.37,99.397,0.996,37.422,"0.052","7.27.23",0.045,5.619,"-","",0,50,0.061,0,0,0,0,0,0
20211204,46,"4","46_2535","2535","2535 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,8,20220411,"H5","Undetermined",0,1,0,6,20220128,"na",12.56955573,15.66132993,"18.77090311","22.28211321","25.95696434",28.97839776,"32.08408772","neg",-3.299,100.978,0.999,37.458,"0.026",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211207,49,"7","49_2535","2535","2535 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,12,20220412,"D5","Undetermined",0,1,0,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211214,56,"14","56_2535","2535","2535 SID 14","20.9",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,13,20220412,"D10","Undetermined",0,1,0,10,20220209,"na",11.72578204,15.01386033,"na","22.35951247","na",29.1356697,"32.50885701","neg",-3.484,93.641,1,38.129,"0.02","10.27.23",0.041,1.6,"-","",0,50,0.061,0,0,0,0,0,0
20211221,63,"21","63_2535","2535","2535 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","Low",750,20211019,1,30,20211130,"y","20210922","0.043","f","3","4","Male",22.6,NA,15,20220414,"C5","Undetermined",0,1,0,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211011,-8,"-50","-8_2536","2536","2536 PID -8","19.2",NA,NA,"na","y","dmh","y","n","na","na","n","y",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.041","k","4","1","Male",18.9,NA,3,20220401,"A4","Undetermined",0,1,0,2,20211208,"9.479825452",11.48732104,15.0677324,"18.94896454","na","25.36530625",29.01730143,"na","neg",-3.37,99.397,0.996,37.422,"0.052","6.30.22",0.047,1.65,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2536","2536","2536 PID 7","na",1,0.5,"dmh","y","dmh","n","n","na","na","na","na",NA,20210810,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210922","0.041","k","4","1","Male",18.9,NA,9,20220411,"B10","21.20860869",88729.16108,88730.16108,4.94807127,7,20220204,"na",12.53148867,15.72988284,"18.75386348","22.32475872","25.96256782",29.11519124,"32.54947164","neg",-3.358,98.503,0.999,37.826,"0.022",NA,NA,NA,NA,NA,1.5,50,0.061,0,88729.16108,1,1,1,0
